"SEO Data","In Stock","Weight","Name","SKU","Formatted Discounted Price","Product Options","Main Media","Description","ID","Discounted Price","Formatted Price","Price","Quantity In Stock","Collections","Inventory Item","Updated Date","Formatted Price Per Unit","Slug","Product Type","Brand","Ribbons","Price Per Unit Data","Media Items","Track Inventory","Custom Text Fields","Price Per Unit","Ribbon","Currency","Product Page Url","Numeric Id","Manage Variants","Discount","Additional Info Sections","Date Created"
,true,0,"Samsung Galaxy S24 8GB 256GB","SMP-18","13.000.000₫",{},"wix:image://v1/65e081_9188b5a2333b458295555fda8bdef4dd~mv2.png/file.png#originWidth=358&originHeight=358","22.990.000đ","fa14e91c-a71a-4678-9d0d-8b2cc7a81b3c",13000000,"18.000.000₫",18000000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","05eb16e3-58e5-b987-62f2-74d33857e4c3",2024-11-15T17:06:54Z,,"samsung-galaxy-s24-8gb-256gb","physical",,[],,"[{""description"":"""",""id"":""65e081_9188b5a2333b458295555fda8bdef4dd~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_9188b5a2333b458295555fda8bdef4dd~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-s24-8gb-256gb","1731403006162398",false,"{""type"":""AMOUNT"",""value"":5000000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li> Khai phá tiềm năng sáng tạo không giới hạn với tính năng AI - Phiên dịch cuộc gọi. trợ lí chỉnh ảnh</li> \n <li> Sắc nét từng chi tiết - Camera 50MP với với công nghệ ProVisual. chụp đêm và siêu thu phóng</li> \n <li> Pin tối ưu thông minh cho cả ngày tràn đầy năng lượng - Viên pin 4000mAh cho phép bạn xem video liên tục đến 29 giờ</li> \n <li> Nâng cấp màn hình trải nghiệm tuyệt đỉnh - Màn hình 6.2\"" inch Dynamic AMOLED 2X cùng tần số quét 120Hz</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy A06 4GB 128GB","SMP-17","2.810.000₫",{},"wix:image://v1/65e081_49472689224a49819b586a5b34779c13~mv2.png/file.png#originWidth=358&originHeight=358","3.490.000đ","65f78509-6dde-49ad-ad04-8252dd3c906a",2810000,"3.150.000₫",3150000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f""]","9a087af6-9221-b652-52fb-7dad22c36f95",2024-11-15T17:06:54Z,,"samsung-galaxy-a06-4gb-128gb","physical",,[],,"[{""description"":"""",""id"":""65e081_49472689224a49819b586a5b34779c13~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_49472689224a49819b586a5b34779c13~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-a06-4gb-128gb","1731403006162413",false,"{""type"":""AMOUNT"",""value"":340000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li>Hiệu năng ổn định với RAM 4GB và ROM 128GB - Mang đến trải nghiệm mượt mà khi chạy đa nhiệm và lưu trữ thoải mái ứng dụng. hình ảnh. và video.</li> \n <li>Màn hình lớn 6.7 inch độ phân giải HD+. mang lại trải nghiệm xem phim. chơi game và lướt web rõ nét. chân thực.</li> \n <li>Camera sau 50MP giúp chụp ảnh với chi tiết cao. sắc nét trong mọi điều kiện ánh sáng. hỗ trợ tốt cho các nhu cầu chụp ảnh hàng ngày.</li> \n <li>Pin 5000mAh giúp người dùng yên tâm sử dụng cả ngày dài mà không lo hết pin. từ giải trí đến công việc đều được đảm bảo liên tục.</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy A55 5G 8GB 128GB","SMP-16","8.190.000₫",{},"wix:image://v1/65e081_c4d65b3117ed4468bbc6cb3b231dd2c7~mv2.png/file.png#originWidth=358&originHeight=358","9.990.000đ","91fe3fae-90e6-42b5-b21c-63ccc0b4a5db",8190000,"9.090.000₫",9090000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","6e01c051-6f19-bd4a-4de3-9c333f4b5a24",2024-11-15T17:06:54Z,,"samsung-galaxy-a55-5g-8gb-128gb","physical",,[],,"[{""description"":"""",""id"":""65e081_c4d65b3117ed4468bbc6cb3b231dd2c7~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_c4d65b3117ed4468bbc6cb3b231dd2c7~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-a55-5g-8gb-128gb","1731403006162428",false,"{""type"":""AMOUNT"",""value"":900000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li>Chip Exynos 1480 4nm - Sử dụng mượt mà. linh hoạt với các tác vụ nặng nề mà không gặp trở ngại.</li> \n <li>Với camera góc rộng 12MP mang đến khả năng thu trọn mọi khung cảnh vào khung hình.</li> \n <li>Tần số quét 120Hz - Mỗi hành động trên màn hình đều trở nên mượt mà đáng kinh ngạc.</li> \n <li>Pin 5000 mAh kết hợp cùng sạc nhanh 25W - Sử dụng thoải mái trong mọi hoạt động hằng ngày.</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy S23 8GB 128GB","SMP-15","5.000.000₫",{},"wix:image://v1/65e081_fea72b4c3c3249689ca12ffcc4158f1e~mv2.png/file.png#originWidth=358&originHeight=358","22.990.000đ","af960b4b-a564-46be-b201-0f5f0278076d",5000000,"14.000.000₫",14000000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","5069f4b4-5a9b-b941-4dfe-f0a0fd87f892",2024-11-15T17:06:54Z,,"samsung-galaxy-s23-8gb-128gb","physical",,[],,"[{""description"":"""",""id"":""65e081_fea72b4c3c3249689ca12ffcc4158f1e~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_fea72b4c3c3249689ca12ffcc4158f1e~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-s23-8gb-128gb","1731403006162443",false,"{""type"":""AMOUNT"",""value"":9000000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li> Galaxy AI tiện ích - Khoanh vùng search đa năng. là trợ lý chỉnh ảnh. chat thông minh. phiên dịch trực tiếp</li> \n <li> Hiệu năng vượt trội với con chip hàng đầu Qualcomm - Phục vụ tốt nhu cầu đa nhiệm ngày của người dùng.</li> \n <li> Trang bị bộ 3 ống kính với camera chính 50MP - Đem lại khả năng quay video và chụp ra những bức ảnh tốt. hài hòa. sống động hơn.</li> \n <li> Nâng cấp trải nghiệm với màn hình Dynamic AMOLED 2X - Phù hợp dùng để xem phim hay chơi các tựa game có nội dung hình ảnh đồ họa cao.</li> \n <li> Sở hữu lối thiết kế sang trọng. đẳng cấp cùng các bảng màu sắc thời thượng. trẻ trung.</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy A15 LTE 8GB 128GB","SMP-14","3.710.000₫",{},"wix:image://v1/65e081_3250bf76e76a46d5bf3bd0abb611834e~mv2.png/file.png#originWidth=358&originHeight=358","4.990.000đ","36e9dc61-9517-4289-aaee-98cecd75c6a7",3710000,"4.350.000₫",4350000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","c916239e-6ae8-bd76-5511-6731328a3958",2024-11-15T17:06:54Z,,"samsung-galaxy-a15-lte-8gb-128gb","physical",,[],,"[{""description"":"""",""id"":""65e081_3250bf76e76a46d5bf3bd0abb611834e~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_3250bf76e76a46d5bf3bd0abb611834e~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-a15-lte-8gb-128gb","1731403006162458",false,"{""type"":""AMOUNT"",""value"":640000}","[{""title"":""Chi tiết sản phẩm"",""description"":""""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy Z Flip5 512GB","SMP-13","600.000₫",{},"wix:image://v1/65e081_e140740ace004f49adc8a01d6ec4268f~mv2.png/file.png#originWidth=358&originHeight=358","29.990.000đ","9dd24b8d-c3c5-41e9-81d8-aed8a6ec851f",600000,"15.300.000₫",15300000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","622db472-3c3a-be16-7e27-512759137ae0",2024-11-15T17:06:54Z,,"samsung-galaxy-z-flip5-512gb","physical",,[],,"[{""description"":"""",""id"":""65e081_e140740ace004f49adc8a01d6ec4268f~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_e140740ace004f49adc8a01d6ec4268f~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-z-flip5-512gb","1731403006162473",false,"{""type"":""AMOUNT"",""value"":14700000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li> Galaxy AI tiện ích - Khoanh vùng search đa năng. là trợ lý chỉnh ảnh. trợ lý chat thông minh. phiên dịch trực tiếp</li> \n <li> Thần thái nổi bật. cân mọi phong cách- Lấy cảm hứng từ thiên nhiên với màu sắc thời thượng. xu hướng</li> \n <li> Thiết kế thu hút ánh nhìn - Gập không kẽ hỡ. dẫn đầu công nghệ bản lề Flex</li> \n <li> Tuyệt tác selfie thoả sức sáng tạo - Camera sau hỗ trợ AI xử lí cực sắc nét ngay cả trên màn hình ngoài</li> \n <li> Bền bỉ bất chấp mọi tình huống - Đạt chuẩn kháng bụi và nước IPX8 cùng chất liệu nhôm Armor Aluminum giúp hạn chế cong và xước</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy Z Flip6 12GB 256GB","SMP-12","25.000.000₫",{},"wix:image://v1/65e081_0d8c84fe3206416393373a94f5f2f0c8~mv2.png/file.png#originWidth=358&originHeight=358","28.990.000đ","1acbc656-5980-4973-9d1b-e3abd91fda57",25000000,"27.000.000₫",27000000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","e53439a9-a67f-b68c-62e4-1c5426e025a8",2024-11-15T17:06:54Z,,"samsung-galaxy-z-flip6-12gb-256gb","physical",,[],,"[{""description"":"""",""id"":""65e081_0d8c84fe3206416393373a94f5f2f0c8~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_0d8c84fe3206416393373a94f5f2f0c8~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-z-flip6-12gb-256gb","1731403006162488",false,"{""type"":""AMOUNT"",""value"":2000000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li>Chip Snapdragon 8 Gen 3 8 nhân mang đến hiệu năng mạnh mẽ. cho phép bạn xử lý các tác vụ hàng ngày một cách mượt mà.</li> \n <li>Màn hình gập 6.7 inch Dynamic AMOLED 2X 120Hz mang đến trải nghiệm hình ảnh tuyệt vời. với độ phân giải cao.</li> \n <li>Camera sau 50MP + 12MP cho phép bạn chụp ảnh chất lượng cao. với độ chi tiết cao và màu sắc rực rỡ.&nbsp;</li> \n <li>Pin dung lượng 4000&nbsp;mAh cho phép bạn sử dụng điện thoại cả ngày dài mà không cần lo lắng về việc hết pin.&nbsp;</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy M55 (12GB 256GB)","SMP-11","8.790.000₫",{},"wix:image://v1/65e081_87430f52fedb42adb7f12689f8f72b2d~mv2.png/file.png#originWidth=358&originHeight=358","11.190.000đ","3145d955-303c-4678-8ded-eed443b4bacd",8790000,"9.990.000₫",9990000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","ceba26aa-cfc3-b987-7212-112bbc4b4532",2024-11-15T17:06:54Z,,"samsung-galaxy-m55-12gb-256gb","physical",,[],,"[{""description"":"""",""id"":""65e081_87430f52fedb42adb7f12689f8f72b2d~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_87430f52fedb42adb7f12689f8f72b2d~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-m55-12gb-256gb","1731403006162503",false,"{""type"":""AMOUNT"",""value"":1200000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li>Trải nghiệm hình ảnh sống động và sắc nét với màn hình AMOLED 6.7 inch. độ phân giải Super AMOLED+.</li> \n <li>Ghi lại những bức ảnh tuyệt đẹp với camera chính 50MP. khẩu độ f/1.8. cùng nhiều tính năng chụp ảnh thông minh.</li> \n <li>Qualcomm Snapdragon 7 Gen 1 nhân kết hợp với RAM 12GB mang đến hiệu suất mạnh mẽ cho mọi tác vụ. từ chơi game đến chỉnh sửa video.</li> \n <li>Pin khủng 5000mAh - Sử dụng điện thoại cả ngày dài mà không lo hết pin nhờ viên pin.</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy S24 FE 5G 8GB 128GB","SMP-10","17.000.000₫",{},"wix:image://v1/65e081_8454a759c92e43cba1710644a9eb6b13~mv2.png/file.png#originWidth=358&originHeight=358","16.990.000đ","c9f668ff-3258-4601-8c3b-5139b8ef2a07",17000000,"17.000.000₫",17000000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","36099700-cda7-b9fe-73c4-aec64710d5f8",2024-11-15T17:06:54Z,,"samsung-galaxy-s24-fe-5g-8gb-128gb","physical",,[],,"[{""description"":"""",""id"":""65e081_8454a759c92e43cba1710644a9eb6b13~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_8454a759c92e43cba1710644a9eb6b13~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-s24-fe-5g-8gb-128gb","1731403006162518",false,"{""type"":""NONE"",""value"":0}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li>Màn hình Dynamic AMOLED 120Hz - Mang lại trải nghiệm hình ảnh siêu mượt mà. màu sắc sống động.</li> \n <li>Chip Exynos 2400e (4nm) cung cấp hiệu năng vượt trội. xử lý mượt mà mọi tác vụ từ chơi game đồ họa cao cho đến đa nhiệm ứng dụng.</li> \n <li>Camera 50MP chuyên nghiệp với tính năng AI vượt trội giúp bạn chụp ảnh chất lượng cao trong mọi điều kiện ánh sáng. </li> \n <li>Với viên pin dung lượng 4700mAh và công nghệ sạc nhanh 25W - Galaxy S24 FE đảm bảo sử dụng bền bỉ suốt ngày dài.</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy S23 Ultra 12GB 512GB","SMP-9","11.000.000₫",{},"wix:image://v1/65e081_31301d0c969140b9971064c490a56ccf~mv2.png/file.png#originWidth=358&originHeight=358","36.990.000đ","a91590d2-b26a-4a00-8fa4-9dc6dd542f71",11000000,"24.000.000₫",24000000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","56ea6f2d-4d95-b5ff-705b-623922abd08e",2024-11-15T17:06:54Z,,"samsung-galaxy-s23-ultra-12gb-512gb","physical",,[],,"[{""description"":"""",""id"":""65e081_31301d0c969140b9971064c490a56ccf~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_31301d0c969140b9971064c490a56ccf~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-s23-ultra-12gb-512gb","1731403006162532",false,"{""type"":""AMOUNT"",""value"":13000000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li> Galaxy AI tiện ích - Khoanh vùng search đa năng. là trợ lý chỉnh ảnh. note thông minh. phiên dịch trực tiếp</li> \n <li> Thoả sức chụp ảnh. quay video chuyên nghiệp - Camera đến 200MP. chế độ chụp đêm cải tiến. bộ xử lí ảnh thông minh</li> \n <li> Chiến game bùng nổ - chip Snapdragon 8 Gen 2 8 nhân tăng tốc độ xử lí. màn hình 120Hz. pin 5.000mAh</li> \n <li> Nâng cao hiệu suất làm việc với Siêu bút S Pen tích hợp. dễ dàng đánh dấu sự kiện từ hình ảnh hoặc video</li> \n <li> Thiết kế bền bỉ. thân thiện - Màu sắc lấy cảm hứng từ thiên nhiên. chất liệu kính và lớp phim phủ PET tái chế</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy S24 Ultra 12GB 256GB","SMP-8","19.000.000₫",{},"wix:image://v1/65e081_c1b721571e10422c84dc01fd928e63be~mv2.png/file.png#originWidth=358&originHeight=358","33.990.000đ","2fd66e25-63c2-413b-bc8c-393dc15244a6",19000000,"26.500.000₫",26500000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","d02991da-9c3d-bec4-4373-c6c23eadbb59",2024-11-15T17:06:54Z,,"samsung-galaxy-s24-ultra-12gb-256gb","physical",,[],,"[{""description"":"""",""id"":""65e081_c1b721571e10422c84dc01fd928e63be~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_c1b721571e10422c84dc01fd928e63be~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-s24-ultra-12gb-256gb","1731403006162547",false,"{""type"":""AMOUNT"",""value"":7500000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li>Trải nghiệm đỉnh cao với hiệu năng mạnh mẽ từ vi xử lý tân tiến. kết hợp cùng RAM 12GB cho khả năng đa nhiệm mượt mà.</li> \n <li>Lưu trữ thoải mái mọi ứng dụng. hình ảnh và video với bộ nhớ trong 256GB.</li> \n <li>Nâng tầm nhiếp ảnh di động với hệ thống camera tiên tiến. cho ra đời những bức ảnh và video chất lượng chuyên nghiệp.</li> \n <li>Thiết kế sang trọng. đẳng cấp. khẳng định phong cách thời thượng.</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy Z Fold6 12GB 256GB","SMP-7","40.000.000₫",{},"wix:image://v1/65e081_b46b22ce0fbb4fc4a8058bfa9d3cb7d5~mv2.png/file.png#originWidth=358&originHeight=358","43.990.000đ","70b43d25-f9b8-4361-a39b-ac249d669d03",40000000,"42.000.000₫",42000000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","8f4bc2da-0647-bc9e-5c64-53db629962fc",2024-11-15T17:06:54Z,,"samsung-galaxy-z-fold6-12gb-256gb","physical",,[],,"[{""description"":"""",""id"":""65e081_b46b22ce0fbb4fc4a8058bfa9d3cb7d5~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_b46b22ce0fbb4fc4a8058bfa9d3cb7d5~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-z-fold6-12gb-256gb","1731403006162562",false,"{""type"":""AMOUNT"",""value"":2000000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li>Màn hình chính Dynamic AMOLED 2X 7.6 inch cho trải nghiệm giải trí. làm việc đỉnh cao.</li> \n <li>Chip Snapdragon 8 Gen 3 cho tốc độ xử lý siêu nhanh. đáp ứng tốt mọi nhu cầu sử dụng.</li> \n <li>Camera chính 50.0 MP ghi lại những khoảnh khắc đẹp với độ chi tiết. màu sắc ấn tượng.</li> \n <li>Pin 4400mAh cho phép bạn sử dụng điện thoại cả ngày dài mà không cần lo lắng về việc hết pin.</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
,true,0,"Samsung Galaxy Z Flip5 256GB","SMP-6","5.000.000₫",{},"wix:image://v1/65e081_383f9148ee27411cb5c1aa656cf6a64d~mv2.png/file.png#originWidth=358&originHeight=358","25.990.000đ","058c783a-581c-4070-b365-daf3db1c558b",5000000,"15.500.000₫",15500000,,"[""8ebb477d-ffda-4c30-8b4e-8952f44e3b73"",""01e54ae8-f45f-4e5e-9195-306fd4ff0e7f"",""00000000-000000-000000-000000000001""]","fa7387c5-a7e3-bf8f-4c9a-250c24e3aa74",2024-11-15T17:06:54Z,,"samsung-galaxy-z-flip5-256gb-1","physical",,[],,"[{""description"":"""",""id"":""65e081_383f9148ee27411cb5c1aa656cf6a64d~mv2.png"",""link"":null,""src"":""wix:image://v1/65e081_383f9148ee27411cb5c1aa656cf6a64d~mv2.png/file.png#originWidth=358&originHeight=358"",""title"":"""",""type"":""Image""}]",false,[],,,"VND","/product-page/samsung-galaxy-z-flip5-256gb-1","1731403006162577",false,"{""type"":""AMOUNT"",""value"":10500000}","[{""title"":""Chi tiết sản phẩm"",""description"":""<ul> \n <li> Galaxy AI tiện ích - Khoanh vùng search đa năng. là trợ lý chỉnh ảnh. trợ lý chat thông minh. phiên dịch trực tiếp</li> \n <li> Thần thái nổi bật. cân mọi phong cách- Lấy cảm hứng từ thiên nhiên với màu sắc thời thượng. xu hướng</li> \n <li> Thiết kế thu hút ánh nhìn - Gập không kẽ hỡ. dẫn đầu công nghệ bản lề Flex</li> \n <li> Tuyệt tác selfie thoả sức sáng tạo - Camera sau hỗ trợ AI xử lí cực sắc nét ngay cả trên màn hình ngoài</li> \n <li> Bền bỉ bất chấp mọi tình huống - Đạt chuẩn kháng bụi và nước IPX8 cùng chất liệu nhôm Armor Aluminum giúp hạn chế cong và xước</li> \n</ul>""},{""title"":""Chính sách Bảo hành & Đổi trả"",""description"":""<p>Bảo hành 12 tháng tại trung tâm bảo hành Chính hãng. 1 đổi 1 trong 30 ngày nếu có lỗi phần cứng từ nhà sản xuất.</p>""},{""title"":""Thông tin Giao hàng"",""description"":""<p>Freeship toàn quốc</p>""}]",2024-11-12T09:16:46Z
